epoch,train_loss,train_pde,train_bc,train_current,train_Ip,val_loss,val_pde,val_bc,val_current,val_Ip,lr,epoch_seconds,elapsed_seconds
89,1.190687e-01,2.303930e+02,6.547802e-03,6.110280e-03,2949580.246,7.386227e-02,2.315972e+02,4.114907e-03,1.910697e-03,3031392.297,4.500000e-04,8.65,785.96
90,1.580001e-01,2.733011e+02,8.288903e-03,9.556189e-03,2930972.646,5.217805e-02,1.738824e+02,2.608389e-03,1.741184e-03,2896415.180,4.550000e-04,8.66,794.63
91,1.516020e-01,2.875295e+02,8.091931e-03,8.385941e-03,2929625.562,9.904030e-02,2.761342e+02,2.934913e-03,8.415549e-03,2744608.461,4.600000e-04,8.65,803.28
92,1.333716e-01,2.984717e+02,7.106460e-03,6.491955e-03,2939439.102,6.371672e-02,2.256958e+02,3.378845e-03,1.471738e-03,2968289.281,4.650000e-04,8.83,812.11
93,1.274748e-01,2.715941e+02,6.579096e-03,6.904883e-03,2939565.582,9.291868e-02,3.004373e+02,5.024663e-03,2.525664e-03,3110067.469,4.700000e-04,8.74,820.87
94,1.404824e-01,2.740499e+02,7.980904e-03,6.653678e-03,2938209.748,1.122925e-01,2.285715e+02,7.362801e-03,3.161465e-03,2853017.453,4.750000e-04,8.32,829.19
95,1.484587e-01,2.730986e+02,7.829188e-03,8.571398e-03,2929318.289,6.709885e-02,1.775189e+02,4.029749e-03,1.809893e-03,2960672.680,4.800000e-04,8.58,837.77
96,1.022048e-01,2.097894e+02,5.698121e-03,4.848923e-03,2951246.812,5.120363e-02,1.448670e+02,2.627028e-03,2.089330e-03,2935654.891,4.850000e-04,8.64,846.40
97,1.137697e-01,2.105397e+02,5.899852e-03,6.743451e-03,2946753.361,9.254007e-02,2.275037e+02,6.373640e-03,1.210659e-03,2976932.570,4.900000e-04,8.59,855.00
98,1.309347e-01,2.832692e+02,7.545973e-03,5.429605e-03,2941751.416,5.309841e-02,1.844504e+02,2.029740e-03,2.871192e-03,2883536.258,4.950000e-04,8.64,863.63
99,1.984192e-01,2.995051e+02,1.011391e-02,1.346593e-02,2907341.267,8.939335e-02,2.562910e+02,3.495943e-03,5.760965e-03,3149517.164,5.000000e-04,8.62,872.26
100,1.209296e-01,2.955582e+02,6.219760e-03,5.835236e-03,2946996.404,1.082874e-01,2.417706e+02,6.757873e-03,3.306312e-03,3141543.359,5.000000e-04,8.72,880.98
101,1.782393e-01,2.763744e+02,9.418803e-03,1.128276e-02,2927133.593,1.204869e-01,4.751818e+02,6.494537e-03,1.604663e-03,3047398.055,5.000000e-04,8.65,889.63
102,9.804378e-02,2.357481e+02,5.361635e-03,4.170524e-03,2953830.488,6.014708e-02,2.097743e+02,3.471938e-03,8.900543e-04,3059369.188,5.000000e-04,8.95,898.58
103,1.085220e-01,2.135904e+02,6.354294e-03,4.724000e-03,2952592.939,5.604326e-02,1.489624e+02,3.543812e-03,1.141780e-03,2959482.688,5.000000e-04,8.48,907.06
104,1.090772e-01,2.071046e+02,6.416848e-03,4.839662e-03,2947657.328,1.875816e-01,1.795056e+02,9.288336e-03,1.534954e-02,2656592.969,5.000000e-04,8.37,915.43
105,1.077061e-01,2.168463e+02,6.312663e-03,4.578976e-03,2955103.432,5.610292e-02,1.560790e+02,2.589570e-03,2.919864e-03,2917699.430,5.000000e-04,8.29,923.73
106,1.483098e-01,2.435655e+02,7.540983e-03,9.708684e-03,2932534.171,6.718187e-02,2.250847e+02,3.184952e-03,2.564776e-03,2918266.312,5.000000e-04,7.61,931.34
107,8.832172e-02,1.907039e+02,5.193947e-03,3.462372e-03,2959895.086,9.995192e-02,1.793561e+02,5.134320e-03,6.134623e-03,2784806.836,5.000000e-04,8.58,939.92
108,1.043165e-01,1.902891e+02,5.887569e-03,5.282386e-03,2951070.113,5.890580e-02,1.670808e+02,3.489112e-03,1.461322e-03,3024800.742,5.000000e-04,8.53,948.45
109,1.248737e-01,2.107434e+02,7.098458e-03,6.562954e-03,2941082.160,2.084192e-01,1.394489e+02,1.578274e-02,7.329376e-03,2837513.562,5.000000e-04,8.48,956.93
110,1.170100e-01,2.120092e+02,7.012191e-03,5.137438e-03,2950377.943,8.225232e-02,1.579885e+02,3.638357e-03,6.013981e-03,2809513.086,5.000000e-04,8.51,965.45
