epoch,train_loss,train_pde,train_bc,train_current,train_Ip,val_loss,val_pde,val_bc,val_current,val_Ip,lr,epoch_seconds,elapsed_seconds
66,4.440861e-02,5.962170e+01,2.794691e-03,2.099905e-03,2978053.248,5.254658e-02,5.720900e+01,2.059631e-03,5.245874e-03,2809263.703,3.350000e-04,7.56,519.87
67,4.312578e-02,6.103921e+01,2.663802e-03,2.076768e-03,2979674.605,4.751726e-02,6.205210e+01,3.181382e-03,1.899645e-03,3062168.930,3.400000e-04,7.49,527.36
68,3.850852e-02,6.026504e+01,2.307595e-03,1.881214e-03,2980890.121,7.211994e-02,5.824379e+01,5.370211e-03,2.518690e-03,2920362.930,3.450000e-04,7.76,535.12
69,3.983134e-02,6.012451e+01,2.411104e-03,1.941569e-03,2982443.068,2.709003e-02,6.043814e+01,1.218222e-03,1.772799e-03,3038188.164,3.500000e-04,8.78,543.90
70,3.976207e-02,5.998353e+01,2.427052e-03,1.898639e-03,2978147.809,4.527284e-02,5.959793e+01,3.065030e-03,1.732549e-03,3061828.125,3.550000e-04,9.56,553.47
71,3.830857e-02,5.966889e+01,2.189247e-03,2.089842e-03,2982641.928,2.813056e-02,5.690070e+01,1.520444e-03,1.447210e-03,2927432.266,3.600000e-04,7.84,561.31
72,3.902244e-02,5.853898e+01,2.292609e-03,2.048491e-03,2979138.697,2.914798e-02,6.107979e+01,1.762232e-03,1.083537e-03,3051866.891,3.650000e-04,8.12,569.43
73,3.674372e-02,5.930288e+01,2.199980e-03,1.762726e-03,2980843.178,2.689200e-02,5.618358e+01,1.530496e-03,1.193737e-03,3027972.922,3.700000e-04,7.32,576.75
74,3.804292e-02,5.746106e+01,2.251954e-03,1.955456e-03,2980106.674,3.184336e-02,5.824796e+01,2.010024e-03,1.183666e-03,3028563.414,3.750000e-04,7.44,584.18
75,3.751235e-02,5.717962e+01,2.188158e-03,1.982563e-03,2982165.732,8.971883e-02,6.284325e+01,6.498032e-03,3.690838e-03,3150560.891,3.800000e-04,7.78,591.96
76,3.596482e-02,5.753232e+01,2.144122e-03,1.754073e-03,2982824.607,2.609446e-02,5.886955e+01,1.525181e-03,9.911401e-04,3044837.242,3.850000e-04,8.89,600.85
77,3.198396e-02,5.851929e+01,1.891081e-03,1.444243e-03,2981471.555,4.832661e-02,5.890352e+01,3.814056e-03,8.591408e-04,3045845.656,3.900000e-04,7.46,608.31
78,3.807521e-02,5.677766e+01,2.195955e-03,2.087580e-03,2980137.070,2.487942e-02,5.508461e+01,1.270334e-03,1.333523e-03,2931283.820,3.950000e-04,7.92,616.23
79,2.997179e-02,5.640584e+01,1.750699e-03,1.364843e-03,2985317.076,2.238818e-02,5.532019e+01,1.347890e-03,6.754530e-04,2980885.797,4.000000e-04,7.62,623.85
80,3.266512e-02,5.607769e+01,2.080046e-03,1.251379e-03,2984163.365,2.872358e-02,5.476533e+01,1.688778e-03,1.271853e-03,2918520.555,4.050000e-04,9.09,632.94
81,3.195002e-02,5.491666e+01,1.948368e-03,1.394934e-03,2984809.266,2.047251e-02,5.635635e+01,1.201239e-03,5.648982e-04,2984690.820,4.100000e-04,7.85,640.80
82,3.225668e-02,5.456997e+01,1.950718e-03,1.458500e-03,2982340.102,3.423704e-02,5.542495e+01,2.123286e-03,1.492337e-03,3083487.438,4.150000e-04,7.97,648.76
83,2.985588e-02,5.427824e+01,1.756584e-03,1.372442e-03,2985826.844,3.471265e-02,5.097798e+01,1.987847e-03,1.947276e-03,2901209.547,4.200000e-04,7.65,656.41
84,3.268014e-02,5.244463e+01,1.938692e-03,1.609752e-03,2982361.408,2.583222e-02,5.376168e+01,1.689500e-03,7.122091e-04,3030237.195,4.250000e-04,7.54,663.95
85,3.031956e-02,5.281130e+01,1.833945e-03,1.339796e-03,2984501.744,3.396243e-02,5.426256e+01,1.957921e-03,1.791394e-03,3094764.477,4.300000e-04,8.05,672.00
86,2.926995e-02,5.250744e+01,1.787232e-03,1.229379e-03,2986096.084,2.207847e-02,5.254357e+01,1.207055e-03,9.507108e-04,3032566.312,4.350000e-04,8.78,680.78
