epoch,train_loss,train_pde,train_bc,train_current,train_Ip,val_loss,val_pde,val_bc,val_current,val_Ip,lr,epoch_seconds,elapsed_seconds
81,7.182537e-01,1.318457e+03,2.949414e-02,5.829334e-02,2619614.356,6.848647e-01,9.298028e+02,3.319736e-02,5.198216e-02,2787432.195,4.100000e-04,9.59,788.13
82,7.254019e-01,1.395383e+03,3.010189e-02,5.696895e-02,2647045.204,1.200930e+00,2.291987e+03,5.886182e-02,7.662268e-02,3309369.461,4.150000e-04,10.24,798.38
83,7.357551e-01,1.382932e+03,3.086424e-02,5.776390e-02,2617329.469,8.200132e-01,1.673986e+03,3.239813e-02,6.572665e-02,2777885.578,4.200000e-04,9.79,808.17
84,7.562618e-01,1.427643e+03,2.889552e-02,6.490846e-02,2614859.302,6.760236e-01,1.293785e+03,3.628444e-02,3.676014e-02,2688911.281,4.250000e-04,9.59,817.76
85,7.266821e-01,1.501314e+03,3.020412e-02,5.490191e-02,2641241.777,6.739834e-01,7.903128e+02,2.730897e-02,6.437248e-02,2399685.625,4.300000e-04,9.45,827.21
86,7.105198e-01,1.274825e+03,2.983156e-02,5.694433e-02,2655927.501,8.729028e-01,7.418805e+02,2.134565e-02,1.170517e-01,2143141.406,4.350000e-04,10.20,837.41
87,6.977776e-01,1.323177e+03,2.916657e-02,5.475883e-02,2652474.033,6.406048e-01,1.048972e+03,3.073958e-02,4.566236e-02,2564130.438,4.400000e-04,9.91,847.32
88,6.897390e-01,1.256326e+03,3.014886e-02,5.252358e-02,2645159.194,7.005222e-01,1.670361e+03,3.360051e-02,3.949620e-02,2618826.836,4.450000e-04,9.35,856.68
89,6.902498e-01,1.370581e+03,3.073498e-02,4.916838e-02,2646805.889,6.660231e-01,1.272338e+03,2.987908e-02,4.799970e-02,2535698.594,4.500000e-04,9.51,866.19
90,7.000309e-01,1.396895e+03,3.057137e-02,5.092555e-02,2640627.809,7.029309e-01,1.089497e+03,2.556427e-02,6.766771e-02,2344915.801,4.550000e-04,9.70,875.89
91,7.211000e-01,1.573580e+03,2.796137e-02,5.682565e-02,2628592.733,8.484290e-01,2.439447e+03,3.078184e-02,5.933318e-02,2677885.844,4.600000e-04,9.04,884.93
92,7.244463e-01,1.522948e+03,2.980030e-02,5.482970e-02,2627342.122,6.701592e-01,1.470298e+03,3.087638e-02,4.287313e-02,2658878.480,4.650000e-04,9.58,894.52
93,7.525507e-01,1.494423e+03,2.957689e-02,6.146790e-02,2605381.684,1.079281e+00,3.719494e+03,3.814088e-02,6.518465e-02,2563035.219,4.700000e-04,9.58,904.09
94,7.582230e-01,1.631845e+03,3.198059e-02,5.504654e-02,2614624.580,6.274587e-01,9.744026e+02,3.095233e-02,4.409903e-02,2620882.234,4.750000e-04,9.50,913.59
95,7.221369e-01,1.386266e+03,3.050915e-02,5.568375e-02,2637366.397,6.436640e-01,1.016106e+03,3.294126e-02,4.252817e-02,2536454.312,4.800000e-04,9.54,923.13
96,8.017322e-01,1.604330e+03,3.188885e-02,6.448212e-02,2613154.261,6.698492e-01,1.196158e+03,2.473496e-02,6.057676e-02,2395794.551,4.850000e-04,9.79,932.92
97,7.618814e-01,1.479689e+03,2.932200e-02,6.413850e-02,2610900.050,7.436663e-01,1.416193e+03,3.055049e-02,5.930842e-02,2493747.219,4.900000e-04,9.63,942.55
98,7.498921e-01,1.625674e+03,3.194494e-02,5.357507e-02,2607456.880,7.370431e-01,1.142058e+03,2.347834e-02,7.761079e-02,2326096.094,4.950000e-04,9.32,951.87
99,7.743211e-01,1.656271e+03,3.031984e-02,6.109912e-02,2610947.513,6.245500e-01,1.337813e+03,2.938455e-02,3.938464e-02,2664203.656,5.000000e-04,9.49,961.35
100,7.878777e-01,1.797708e+03,3.172147e-02,5.817843e-02,2618556.949,8.194762e-01,2.325962e+03,2.933715e-02,5.870169e-02,2584453.922,5.000000e-04,9.60,970.95
101,7.570709e-01,1.684177e+03,2.935246e-02,5.902572e-02,2619582.052,7.227166e-01,1.163392e+03,3.077754e-02,5.972039e-02,2397274.020,5.000000e-04,9.47,980.42
102,7.166124e-01,1.592882e+03,2.877333e-02,5.391819e-02,2628794.277,8.508049e-01,2.079069e+03,3.729177e-02,5.399607e-02,2911311.543,5.000000e-04,9.24,989.66
103,7.091587e-01,1.620291e+03,2.957942e-02,5.026709e-02,2646157.938,7.298004e-01,1.456451e+03,2.753913e-02,6.175281e-02,2448005.195,5.000000e-04,9.56,999.23
104,7.360959e-01,1.527431e+03,2.949067e-02,5.768923e-02,2615123.615,6.211985e-01,1.278266e+03,2.987184e-02,3.893069e-02,2706418.547,5.000000e-04,9.76,1009.02
105,7.086841e-01,1.342680e+03,3.063630e-02,5.361062e-02,2627221.861,6.773377e-01,1.540692e+03,2.990801e-02,4.483768e-02,2717152.980,5.000000e-04,9.83,1018.85
106,7.484476e-01,1.562552e+03,3.118149e-02,5.607549e-02,2606815.162,7.464052e-01,1.421209e+03,3.439593e-02,5.206500e-02,2662268.016,5.000000e-04,9.96,1028.81
107,7.675904e-01,1.636600e+03,2.915877e-02,6.246853e-02,2607056.441,6.156428e-01,1.219870e+03,3.494716e-02,2.883684e-02,2758324.824,5.000000e-04,9.71,1038.52
108,6.867249e-01,1.352089e+03,3.104968e-02,4.820383e-02,2651995.886,6.040615e-01,1.104863e+03,3.445847e-02,2.979811e-02,2717574.492,5.000000e-04,9.67,1048.19
109,7.677191e-01,1.635975e+03,3.022762e-02,6.036908e-02,2620351.220,6.710830e-01,1.315336e+03,3.585462e-02,3.620064e-02,2737539.797,5.000000e-04,10.35,1058.54
110,7.221940e-01,1.438831e+03,2.993669e-02,5.578879e-02,2617787.688,7.152581e-01,1.295469e+03,2.498831e-02,6.716561e-02,2381584.344,5.000000e-04,10.87,1069.42
111,7.564054e-01,1.508068e+03,2.978499e-02,6.154976e-02,2594730.311,8.589151e-01,3.300486e+03,2.837672e-02,4.901986e-02,2522911.145,5.000000e-04,9.85,1079.27
112,7.406928e-01,1.627574e+03,3.005084e-02,5.548541e-02,2624352.954,6.218482e-01,8.823052e+02,2.179134e-02,6.314085e-02,2513959.340,5.000000e-04,10.00,1089.27
113,7.042320e-01,1.454271e+03,2.937150e-02,5.301800e-02,2642749.345,6.134105e-01,7.352253e+02,2.479754e-02,5.838251e-02,2550266.594,5.000000e-04,9.84,1099.11
