epoch,train_loss,train_pde,train_bc,train_current,train_Ip,val_loss,val_pde,val_bc,val_current,val_Ip,lr,epoch_seconds,elapsed_seconds
135,3.359312e-02,6.072741e+01,2.172595e-03,1.158886e-03,2990494.295,5.784157e-02,6.487757e+01,4.081063e-03,2.108636e-03,2934903.562,5.000000e-04,10.20,1394.35
136,5.419392e-02,7.953823e+01,2.614262e-03,4.019496e-03,2978699.748,1.489213e-02,6.362978e+01,7.020268e-04,3.017770e-04,2991103.125,5.000000e-04,10.27,1404.62
137,2.927874e-02,6.394890e+01,1.719460e-03,1.137852e-03,2988832.461,1.719692e-02,6.020236e+01,8.320768e-04,5.711834e-04,2958829.625,5.000000e-04,10.79,1415.40
138,5.252509e-02,6.221691e+01,3.880714e-03,1.499252e-03,2986597.256,3.040334e-02,7.286025e+01,1.007137e-03,2.609190e-03,3137284.398,5.000000e-04,10.58,1425.99
139,4.016240e-02,6.326010e+01,2.703599e-03,1.360080e-03,2989832.527,2.948785e-02,6.212442e+01,1.807925e-03,1.039232e-03,3052001.797,5.000000e-04,9.95,1435.94
140,2.924317e-02,6.300952e+01,1.724605e-03,1.139234e-03,2988650.527,2.074468e-02,6.735376e+01,9.562965e-04,8.892672e-04,3072541.906,5.000000e-04,10.37,1446.30
141,3.053266e-02,6.172917e+01,1.897852e-03,1.076245e-03,2990284.260,1.725114e-02,6.033012e+01,7.004727e-04,8.426804e-04,2939143.500,5.000000e-04,10.01,1456.32
142,2.796309e-02,6.150365e+01,1.551516e-03,1.259513e-03,2987488.738,1.681612e-02,6.012966e+01,8.287451e-04,5.031412e-04,3041832.852,5.000000e-04,10.22,1466.54
143,3.036345e-02,6.064057e+01,1.751378e-03,1.357123e-03,2990461.178,2.008609e-02,6.297112e+01,7.441677e-04,1.269460e-03,3089131.883,5.000000e-04,9.94,1476.48
144,2.949026e-02,6.151232e+01,1.726757e-03,1.214291e-03,2990395.170,3.444153e-02,5.973486e+01,2.288831e-03,1.115946e-03,2919527.664,5.000000e-04,10.38,1486.86
145,2.954252e-02,6.057868e+01,1.667698e-03,1.361533e-03,2987964.971,1.461656e-02,5.923797e+01,6.489202e-04,4.407115e-04,3033253.602,5.000000e-04,9.83,1496.69
146,3.073763e-02,6.168232e+01,1.975185e-03,9.635102e-04,2989886.133,3.080680e-02,6.351256e+01,2.182947e-03,5.252141e-04,3043523.055,5.000000e-04,10.38,1507.07
