epoch,train_loss,train_pde,train_bc,train_current,train_Ip,val_loss,val_pde,val_bc,val_current,val_Ip,lr,epoch_seconds,elapsed_seconds
100,1.066095e-02,4.359915e+01,2.190140e-04,8.221795e-04,2994109.232,1.162042e-02,4.568256e+01,3.531821e-04,7.040694e-04,3046214.922,5.000000e-04,10.27,1026.33
101,9.090448e-03,4.344000e+01,1.972083e-04,5.548730e-04,2994649.221,8.031767e-03,4.438681e+01,2.078158e-04,3.029856e-04,3034130.344,5.000000e-04,9.32,1035.64
102,8.721319e-03,4.323208e+01,1.943811e-04,4.908600e-04,2995784.969,9.908977e-03,4.110403e+01,1.936238e-04,7.724671e-04,2926089.820,5.000000e-04,10.84,1046.48
103,9.929712e-03,4.291004e+01,1.817755e-04,7.641906e-04,2994478.473,9.159000e-03,4.181726e+01,2.004636e-04,5.945274e-04,2945266.781,5.000000e-04,10.65,1057.13
104,8.843904e-03,4.307170e+01,1.822011e-04,5.429446e-04,2994499.578,7.340033e-03,4.264978e+01,2.022191e-04,2.105728e-04,2998125.516,5.000000e-04,10.76,1067.90
105,8.387000e-03,4.281640e+01,1.828197e-04,4.554327e-04,2995270.865,9.638544e-03,4.401651e+01,1.733838e-04,7.006110e-04,3047414.695,5.000000e-04,9.56,1077.46
106,1.018246e-02,4.239572e+01,1.675445e-04,8.534888e-04,2994993.074,1.609069e-02,4.102660e+01,2.746803e-04,1.848244e-03,2892229.891,5.000000e-04,9.55,1087.02
107,9.990687e-03,4.267667e+01,1.763697e-04,7.918645e-04,2993858.021,9.946521e-03,4.231655e+01,2.305188e-04,6.819356e-04,3017941.945,5.000000e-04,10.65,1097.67
108,8.858583e-03,4.232122e+01,1.560904e-04,6.131113e-04,2994101.506,6.891712e-03,4.303799e+01,1.827605e-04,1.520617e-04,3025538.852,5.000000e-04,10.40,1108.06
109,9.546011e-03,4.223386e+01,1.712038e-04,7.221175e-04,2994731.219,7.190146e-03,4.244291e+01,2.210437e-04,1.470835e-04,3010252.336,5.000000e-04,10.33,1118.39
